"year","raceid","grand_prix","driverid","driver","laptimes"
2023,1105,"Spanish Grand Prix",840,"Lance Stroll","00:01:18.722"
2023,1105,"Spanish Grand Prix",855,"Guanyu Zhou","00:01:18.753"
2023,1105,"Spanish Grand Prix",807,"Nico Hülkenberg","00:01:18.776"
2023,1105,"Spanish Grand Prix",852,"Yuki Tsunoda","00:01:18.904"
2023,1105,"Spanish Grand Prix",839,"Esteban Ocon","00:01:18.946"
2023,1105,"Spanish Grand Prix",848,"Alexander Albon","00:01:19.133"
2023,1105,"Spanish Grand Prix",858,"Logan Sargeant","00:01:19.247"
2023,1106,"Canadian Grand Prix",815,"Sergio Pérez","00:01:14.481"
2023,1106,"Canadian Grand Prix",1,"Lewis Hamilton","00:01:15.396"
2023,1106,"Canadian Grand Prix",830,"Max Verstappen","00:01:15.594"
2023,1106,"Canadian Grand Prix",4,"Fernando Alonso","00:01:15.779"
2023,1106,"Canadian Grand Prix",844,"Charles Leclerc","00:01:15.907"
2023,1106,"Canadian Grand Prix",832,"Carlos Sainz","00:01:15.911"
2023,1106,"Canadian Grand Prix",825,"Kevin Magnussen","00:01:16.126"
2023,1106,"Canadian Grand Prix",846,"Lando Norris","00:01:16.374"
2023,1106,"Canadian Grand Prix",842,"Pierre Gasly","00:01:16.425"
2023,1106,"Canadian Grand Prix",840,"Lance Stroll","00:01:16.564"
2023,1106,"Canadian Grand Prix",857,"Oscar Piastri","00:01:16.598"
2023,1106,"Canadian Grand Prix",822,"Valtteri Bottas","00:01:16.625"
2023,1106,"Canadian Grand Prix",856,"Nyck de Vries","00:01:16.656"
2023,1106,"Canadian Grand Prix",852,"Yuki Tsunoda","00:01:16.666"
2023,1106,"Canadian Grand Prix",839,"Esteban Ocon","00:01:16.782"
2023,1106,"Canadian Grand Prix",848,"Alexander Albon","00:01:16.917"
2023,1106,"Canadian Grand Prix",855,"Guanyu Zhou","00:01:17.09"
2023,1106,"Canadian Grand Prix",847,"George Russell","00:01:17.097"
2023,1106,"Canadian Grand Prix",807,"Nico Hülkenberg","00:01:17.232"
2023,1106,"Canadian Grand Prix",858,"Logan Sargeant","00:01:18.437"
2023,1107,"Austrian Grand Prix",830,"Max Verstappen","00:01:07.012"
2023,1107,"Austrian Grand Prix",815,"Sergio Pérez","00:01:08.111"
2023,1107,"Austrian Grand Prix",840,"Lance Stroll","00:01:08.463"
2023,1107,"Austrian Grand Prix",846,"Lando Norris","00:01:08.739"
2023,1107,"Austrian Grand Prix",844,"Charles Leclerc","00:01:08.82"
2023,1107,"Austrian Grand Prix",832,"Carlos Sainz","00:01:08.88"
2023,1107,"Austrian Grand Prix",842,"Pierre Gasly","00:01:09.046"
2023,1107,"Austrian Grand Prix",4,"Fernando Alonso","00:01:09.108"
2023,1107,"Austrian Grand Prix",1,"Lewis Hamilton","00:01:09.16"
2023,1107,"Austrian Grand Prix",847,"George Russell","00:01:09.283"
2023,1107,"Austrian Grand Prix",848,"Alexander Albon","00:01:09.56"
2023,1107,"Austrian Grand Prix",858,"Logan Sargeant","00:01:09.611"
2023,1107,"Austrian Grand Prix",852,"Yuki Tsunoda","00:01:09.62"
2023,1107,"Austrian Grand Prix",855,"Guanyu Zhou","00:01:09.786"
2023,1107,"Austrian Grand Prix",839,"Esteban Ocon","00:01:09.797"
2023,1107,"Austrian Grand Prix",856,"Nyck de Vries","00:01:09.852"
2023,1107,"Austrian Grand Prix",857,"Oscar Piastri","00:01:09.862"
2023,1107,"Austrian Grand Prix",822,"Valtteri Bottas","00:01:09.94"
2023,1107,"Austrian Grand Prix",825,"Kevin Magnussen","00:01:10.176"
2023,1107,"Austrian Grand Prix",807,"Nico Hülkenberg","00:01:11.066"
2023,1108,"British Grand Prix",830,"Max Verstappen","00:01:30.275"
2023,1108,"British Grand Prix",846,"Lando Norris","00:01:30.543"
2023,1108,"British Grand Prix",1,"Lewis Hamilton","00:01:30.545"
2023,1108,"British Grand Prix",857,"Oscar Piastri","00:01:30.85"
2023,1108,"British Grand Prix",815,"Sergio Pérez","00:01:30.914"
2023,1108,"British Grand Prix",847,"George Russell","00:01:31.124"
2023,1108,"British Grand Prix",844,"Charles Leclerc","00:01:31.255"
2023,1108,"British Grand Prix",848,"Alexander Albon","00:01:31.273"
2023,1108,"British Grand Prix",4,"Fernando Alonso","00:01:31.338"
2023,1108,"British Grand Prix",832,"Carlos Sainz","00:01:31.366"
2023,1108,"British Grand Prix",840,"Lance Stroll","00:01:31.508"
2023,1108,"British Grand Prix",842,"Pierre Gasly","00:01:31.539"
2023,1108,"British Grand Prix",858,"Logan Sargeant","00:01:31.699"
2023,1108,"British Grand Prix",855,"Guanyu Zhou","00:01:31.769"
2023,1108,"British Grand Prix",807,"Nico Hülkenberg","00:01:31.776"
2023,1108,"British Grand Prix",822,"Valtteri Bottas","00:01:31.852"
2023,1108,"British Grand Prix",852,"Yuki Tsunoda","00:01:32.084"
2023,1108,"British Grand Prix",856,"Nyck de Vries","00:01:32.353"
2023,1108,"British Grand Prix",825,"Kevin Magnussen","00:01:33.356"
2023,1108,"British Grand Prix",839,"Esteban Ocon","00:01:33.846"
2023,1109,"Hungarian Grand Prix",830,"Max Verstappen","00:01:20.504"
2023,1109,"Hungarian Grand Prix",1,"Lewis Hamilton","00:01:21.601"
2023,1109,"Hungarian Grand Prix",847,"George Russell","00:01:22.158"
2023,1109,"Hungarian Grand Prix",846,"Lando Norris","00:01:22.178"
2023,1109,"Hungarian Grand Prix",815,"Sergio Pérez","00:01:22.295"
2023,1109,"Hungarian Grand Prix",844,"Charles Leclerc","00:01:22.469"
2023,1109,"Hungarian Grand Prix",832,"Carlos Sainz","00:01:22.584"
2023,1109,"Hungarian Grand Prix",857,"Oscar Piastri","00:01:22.736"
2023,1109,"Hungarian Grand Prix",4,"Fernando Alonso","00:01:22.745"
2023,1109,"Hungarian Grand Prix",852,"Yuki Tsunoda","00:01:23.269"
2023,1109,"Hungarian Grand Prix",840,"Lance Stroll","00:01:23.425"
2023,1109,"Hungarian Grand Prix",858,"Logan Sargeant","00:01:23.496"
2023,1109,"Hungarian Grand Prix",807,"Nico Hülkenberg","00:01:23.573"
2023,1109,"Hungarian Grand Prix",822,"Valtteri Bottas","00:01:23.651"
2023,1109,"Hungarian Grand Prix",855,"Guanyu Zhou","00:01:23.743"
2023,1109,"Hungarian Grand Prix",825,"Kevin Magnussen","00:01:23.864"
2023,1109,"Hungarian Grand Prix",817,"Daniel Ricciardo","00:01:23.934"
2023,1109,"Hungarian Grand Prix",848,"Alexander Albon","00:01:24.051"
2023,1109,"Hungarian Grand Prix",839,"Esteban Ocon","00:01:41.181"
2023,1109,"Hungarian Grand Prix",842,"Pierre Gasly","00:02:04.981"
2023,1110,"Belgian Grand Prix",1,"Lewis Hamilton","00:01:47.305"
2023,1110,"Belgian Grand Prix",830,"Max Verstappen","00:01:48.922"
2023,1110,"Belgian Grand Prix",848,"Alexander Albon","00:01:49.841"
2023,1110,"Belgian Grand Prix",807,"Nico Hülkenberg","00:01:49.907"
2023,1110,"Belgian Grand Prix",855,"Guanyu Zhou","00:01:50.188"
2023,1110,"Belgian Grand Prix",858,"Logan Sargeant","00:01:50.236"
2023,1110,"Belgian Grand Prix",815,"Sergio Pérez","00:01:50.308"
2023,1110,"Belgian Grand Prix",844,"Charles Leclerc","00:01:50.436"
2023,1110,"Belgian Grand Prix",839,"Esteban Ocon","00:01:50.439"
2023,1110,"Belgian Grand Prix",822,"Valtteri Bottas","00:01:50.515"
2023,1110,"Belgian Grand Prix",847,"George Russell","00:01:50.603"
2023,1110,"Belgian Grand Prix",842,"Pierre Gasly","00:01:50.911"
2023,1110,"Belgian Grand Prix",4,"Fernando Alonso","00:01:50.938"
2023,1110,"Belgian Grand Prix",825,"Kevin Magnussen","00:01:50.993"
2023,1110,"Belgian Grand Prix",817,"Daniel Ricciardo","00:01:50.994"
2023,1110,"Belgian Grand Prix",840,"Lance Stroll","00:01:51.297"
2023,1110,"Belgian Grand Prix",852,"Yuki Tsunoda","00:01:51.394"
2023,1110,"Belgian Grand Prix",846,"Lando Norris","00:01:51.682"
2023,1110,"Belgian Grand Prix",832,"Carlos Sainz","00:01:53.138"
2023,1111,"Dutch Grand Prix",4,"Fernando Alonso","00:01:13.837"
2023,1111,"Dutch Grand Prix",830,"Max Verstappen","00:01:13.889"
2023,1111,"Dutch Grand Prix",1,"Lewis Hamilton","00:01:13.904"
2023,1111,"Dutch Grand Prix",815,"Sergio Pérez","00:01:14.231"
2023,1111,"Dutch Grand Prix",857,"Oscar Piastri","00:01:14.299"
2023,1111,"Dutch Grand Prix",846,"Lando Norris","00:01:14.39"
2023,1111,"Dutch Grand Prix",842,"Pierre Gasly","00:01:14.441"
2023,1111,"Dutch Grand Prix",848,"Alexander Albon","00:01:14.468"
2023,1111,"Dutch Grand Prix",807,"Nico Hülkenberg","00:01:14.472"
2023,1111,"Dutch Grand Prix",839,"Esteban Ocon","00:01:14.57"
2023,1111,"Dutch Grand Prix",822,"Valtteri Bottas","00:01:14.698"
2023,1111,"Dutch Grand Prix",859,"Liam Lawson","00:01:14.82"
2023,1111,"Dutch Grand Prix",832,"Carlos Sainz","00:01:14.934"
2023,1111,"Dutch Grand Prix",847,"George Russell","00:01:15.124"
2023,1111,"Dutch Grand Prix",840,"Lance Stroll","00:01:15.171"
2023,1111,"Dutch Grand Prix",855,"Guanyu Zhou","00:01:15.417"
2023,1111,"Dutch Grand Prix",825,"Kevin Magnussen","00:01:15.489"
2023,1111,"Dutch Grand Prix",852,"Yuki Tsunoda","00:01:16.253"
2023,1111,"Dutch Grand Prix",844,"Charles Leclerc","00:01:17.277"
2023,1111,"Dutch Grand Prix",858,"Logan Sargeant","00:01:17.399"
2023,1112,"Italian Grand Prix",857,"Oscar Piastri","00:01:25.072"
2023,1112,"Italian Grand Prix",830,"Max Verstappen","00:01:25.24"
2023,1112,"Italian Grand Prix",832,"Carlos Sainz","00:01:25.501"
2023,1112,"Italian Grand Prix",815,"Sergio Pérez","00:01:25.522"
2023,1112,"Italian Grand Prix",844,"Charles Leclerc","00:01:25.58"
2023,1112,"Italian Grand Prix",1,"Lewis Hamilton","00:01:25.582"
2023,1112,"Italian Grand Prix",842,"Pierre Gasly","00:01:25.758"
2023,1112,"Italian Grand Prix",859,"Liam Lawson","00:01:25.842"
2023,1112,"Italian Grand Prix",847,"George Russell","00:01:25.847"
2023,1112,"Italian Grand Prix",807,"Nico Hülkenberg","00:01:25.894"
2023,1112,"Italian Grand Prix",855,"Guanyu Zhou","00:01:25.983"
2023,1112,"Italian Grand Prix",822,"Valtteri Bottas","00:01:25.988"
2023,1112,"Italian Grand Prix",4,"Fernando Alonso","00:01:26.105"
2023,1112,"Italian Grand Prix",846,"Lando Norris","00:01:26.144"
2023,1112,"Italian Grand Prix",825,"Kevin Magnussen","00:01:26.278"
2023,1112,"Italian Grand Prix",848,"Alexander Albon","00:01:26.389"
2023,1112,"Italian Grand Prix",840,"Lance Stroll","00:01:26.617"
2023,1112,"Italian Grand Prix",858,"Logan Sargeant","00:01:26.84"
2023,1112,"Italian Grand Prix",839,"Esteban Ocon","00:01:26.963"
2023,1113,"Singapore Grand Prix",1,"Lewis Hamilton","00:01:35.867"
2023,1113,"Singapore Grand Prix",847,"George Russell","00:01:36.273"
2023,1113,"Singapore Grand Prix",4,"Fernando Alonso","00:01:36.456"
2023,1113,"Singapore Grand Prix",830,"Max Verstappen","00:01:36.575"
2023,1113,"Singapore Grand Prix",815,"Sergio Pérez","00:01:37.108"
2023,1113,"Singapore Grand Prix",848,"Alexander Albon","00:01:37.342"
2023,1113,"Singapore Grand Prix",832,"Carlos Sainz","00:01:37.666"
2023,1113,"Singapore Grand Prix",846,"Lando Norris","00:01:38.046"
2023,1113,"Singapore Grand Prix",822,"Valtteri Bottas","00:01:38.075"
2023,1113,"Singapore Grand Prix",825,"Kevin Magnussen","00:01:38.107"
2023,1113,"Singapore Grand Prix",844,"Charles Leclerc","00:01:38.275"
2023,1113,"Singapore Grand Prix",842,"Pierre Gasly","00:01:38.277"
2023,1113,"Singapore Grand Prix",857,"Oscar Piastri","00:01:38.492"
2023,1113,"Singapore Grand Prix",858,"Logan Sargeant","00:01:38.531"
2023,1113,"Singapore Grand Prix",859,"Liam Lawson","00:01:39.028"
2023,1113,"Singapore Grand Prix",855,"Guanyu Zhou","00:01:39.316"
2023,1113,"Singapore Grand Prix",807,"Nico Hülkenberg","00:01:39.923"
2023,1113,"Singapore Grand Prix",839,"Esteban Ocon","00:01:39.93"
2023,1114,"Japanese Grand Prix",830,"Max Verstappen","00:01:34.183"
2023,1114,"Japanese Grand Prix",846,"Lando Norris","00:01:35.247"
2023,1114,"Japanese Grand Prix",1,"Lewis Hamilton","00:01:35.611"
2023,1114,"Japanese Grand Prix",832,"Carlos Sainz","00:01:36.187"
2023,1114,"Japanese Grand Prix",857,"Oscar Piastri","00:01:36.328"
2023,1114,"Japanese Grand Prix",844,"Charles Leclerc","00:01:36.362"
2023,1114,"Japanese Grand Prix",842,"Pierre Gasly","00:01:36.371"
2023,1114,"Japanese Grand Prix",4,"Fernando Alonso","00:01:37.203"
2023,1114,"Japanese Grand Prix",807,"Nico Hülkenberg","00:01:37.25"
2023,1114,"Japanese Grand Prix",839,"Esteban Ocon","00:01:37.398"
2023,1114,"Japanese Grand Prix",847,"George Russell","00:01:37.653"
2023,1114,"Japanese Grand Prix",852,"Yuki Tsunoda","00:01:37.768"
2023,1114,"Japanese Grand Prix",855,"Guanyu Zhou","00:01:37.791"
2023,1114,"Japanese Grand Prix",825,"Kevin Magnussen","00:01:37.842"
2023,1114,"Japanese Grand Prix",859,"Liam Lawson","00:01:38.267"
2023,1114,"Japanese Grand Prix",858,"Logan Sargeant","00:01:38.848"
2023,1114,"Japanese Grand Prix",840,"Lance Stroll","00:01:39.05"
2023,1114,"Japanese Grand Prix",848,"Alexander Albon","00:01:39.185"
2023,1114,"Japanese Grand Prix",815,"Sergio Pérez","00:01:39.704"
2023,1114,"Japanese Grand Prix",822,"Valtteri Bottas","00:01:46.852"
2023,1115,"Qatar Grand Prix",830,"Max Verstappen","00:01:24.319"
2023,1115,"Qatar Grand Prix",846,"Lando Norris","00:01:24.842"
2023,1115,"Qatar Grand Prix",857,"Oscar Piastri","00:01:24.921"
2023,1115,"Qatar Grand Prix",844,"Charles Leclerc","00:01:24.992"
2023,1115,"Qatar Grand Prix",847,"George Russell","00:01:25.77"
2023,1115,"Qatar Grand Prix",842,"Pierre Gasly","00:01:25.793"
2023,1115,"Qatar Grand Prix",4,"Fernando Alonso","00:01:26.045"
2023,1115,"Qatar Grand Prix",815,"Sergio Pérez","00:01:26.22"
2023,1115,"Qatar Grand Prix",855,"Guanyu Zhou","00:01:26.323"
2023,1115,"Qatar Grand Prix",840,"Lance Stroll","00:01:26.352"
2023,1115,"Qatar Grand Prix",807,"Nico Hülkenberg","00:01:26.444"
2023,1115,"Qatar Grand Prix",839,"Esteban Ocon","00:01:26.45"
2023,1115,"Qatar Grand Prix",822,"Valtteri Bottas","00:01:26.652"
2023,1115,"Qatar Grand Prix",848,"Alexander Albon","00:01:26.666"
2023,1115,"Qatar Grand Prix",825,"Kevin Magnussen","00:01:27.067"
2023,1115,"Qatar Grand Prix",859,"Liam Lawson","00:01:27.113"
2023,1115,"Qatar Grand Prix",852,"Yuki Tsunoda","00:01:27.174"
2023,1115,"Qatar Grand Prix",858,"Logan Sargeant","00:01:27.983"
2023,1116,"United States Grand Prix",852,"Yuki Tsunoda","00:01:38.139"
2023,1116,"United States Grand Prix",817,"Daniel Ricciardo","00:01:39.366"
2023,1116,"United States Grand Prix",847,"George Russell","00:01:39.393"
2023,1116,"United States Grand Prix",1,"Lewis Hamilton","00:01:39.582"
2023,1116,"United States Grand Prix",815,"Sergio Pérez","00:01:39.737"
2023,1116,"United States Grand Prix",840,"Lance Stroll","00:01:39.908"
2023,1116,"United States Grand Prix",4,"Fernando Alonso","00:01:39.954"
2023,1116,"United States Grand Prix",846,"Lando Norris","00:01:39.985"
2023,1116,"United States Grand Prix",830,"Max Verstappen","00:01:40.028"
2023,1116,"United States Grand Prix",832,"Carlos Sainz","00:01:40.034"
2023,1116,"United States Grand Prix",842,"Pierre Gasly","00:01:40.412"
2023,1116,"United States Grand Prix",807,"Nico Hülkenberg","00:01:40.925"
2023,1116,"United States Grand Prix",844,"Charles Leclerc","00:01:41.025"
2023,1116,"United States Grand Prix",858,"Logan Sargeant","00:01:41.238"
2023,1116,"United States Grand Prix",848,"Alexander Albon","00:01:41.318"
2023,1116,"United States Grand Prix",825,"Kevin Magnussen","00:01:41.506"
2023,1116,"United States Grand Prix",855,"Guanyu Zhou","00:01:41.879"
2023,1116,"United States Grand Prix",822,"Valtteri Bottas","00:01:41.972"
2023,1116,"United States Grand Prix",857,"Oscar Piastri","00:01:42.705"
2023,1116,"United States Grand Prix",839,"Esteban Ocon","00:01:44.789"
2023,1117,"Mexico City Grand Prix",1,"Lewis Hamilton","00:01:21.334"
2023,1117,"Mexico City Grand Prix",830,"Max Verstappen","00:01:21.644"
2023,1117,"Mexico City Grand Prix",846,"Lando Norris","00:01:21.944"
2023,1117,"Mexico City Grand Prix",844,"Charles Leclerc","00:01:22.332"
2023,1117,"Mexico City Grand Prix",852,"Yuki Tsunoda","00:01:22.501"
2023,1117,"Mexico City Grand Prix",832,"Carlos Sainz","00:01:22.539"
2023,1117,"Mexico City Grand Prix",817,"Daniel Ricciardo","00:01:22.679"
2023,1117,"Mexico City Grand Prix",857,"Oscar Piastri","00:01:22.76"
2023,1117,"Mexico City Grand Prix",848,"Alexander Albon","00:01:22.773"
2023,1117,"Mexico City Grand Prix",847,"George Russell","00:01:22.78"
2023,1117,"Mexico City Grand Prix",839,"Esteban Ocon","00:01:22.976"
2023,1117,"Mexico City Grand Prix",858,"Logan Sargeant","00:01:23.003"
2023,1117,"Mexico City Grand Prix",825,"Kevin Magnussen","00:01:23.146"
2023,1117,"Mexico City Grand Prix",822,"Valtteri Bottas","00:01:23.166"
2023,1117,"Mexico City Grand Prix",807,"Nico Hülkenberg","00:01:23.222"
2023,1117,"Mexico City Grand Prix",842,"Pierre Gasly","00:01:23.23"
2023,1117,"Mexico City Grand Prix",840,"Lance Stroll","00:01:23.257"
2023,1117,"Mexico City Grand Prix",4,"Fernando Alonso","00:01:23.531"
2023,1117,"Mexico City Grand Prix",855,"Guanyu Zhou","00:01:23.567"
2023,1117,"Mexico City Grand Prix",815,"Sergio Pérez","00:01:43.446"
2023,1118,"SÃ£o Paulo Grand Prix",846,"Lando Norris","00:01:12.486"
2023,1118,"SÃ£o Paulo Grand Prix",830,"Max Verstappen","00:01:13.422"
2023,1118,"SÃ£o Paulo Grand Prix",817,"Daniel Ricciardo","00:01:13.866"
2023,1118,"SÃ£o Paulo Grand Prix",840,"Lance Stroll","00:01:14.007"
2023,1118,"SÃ£o Paulo Grand Prix",815,"Sergio Pérez","00:01:14.124"
2023,1118,"SÃ£o Paulo Grand Prix",839,"Esteban Ocon","00:01:14.206"
2023,1118,"SÃ£o Paulo Grand Prix",852,"Yuki Tsunoda","00:01:14.231"
2023,1118,"SÃ£o Paulo Grand Prix",857,"Oscar Piastri","00:01:14.31"
2023,1118,"SÃ£o Paulo Grand Prix",832,"Carlos Sainz","00:01:14.406"
2023,1118,"SÃ£o Paulo Grand Prix",4,"Fernando Alonso","00:01:14.442"
2023,1118,"SÃ£o Paulo Grand Prix",842,"Pierre Gasly","00:01:14.521"
2023,1118,"SÃ£o Paulo Grand Prix",1,"Lewis Hamilton","00:01:14.739"
2023,1118,"SÃ£o Paulo Grand Prix",847,"George Russell","00:01:14.934"
2023,1118,"SÃ£o Paulo Grand Prix",807,"Nico Hülkenberg","00:01:15.036"
2023,1118,"SÃ£o Paulo Grand Prix",822,"Valtteri Bottas","00:01:15.731"
2023,1118,"SÃ£o Paulo Grand Prix",858,"Logan Sargeant","00:01:15.738"
2023,1118,"SÃ£o Paulo Grand Prix",855,"Guanyu Zhou","00:01:16.232"
2023,1119,"Las Vegas Grand Prix",857,"Oscar Piastri","00:01:35.49"
2023,1119,"Las Vegas Grand Prix",830,"Max Verstappen","00:01:35.614"
2023,1119,"Las Vegas Grand Prix",844,"Charles Leclerc","00:01:35.669"
2023,1119,"Las Vegas Grand Prix",1,"Lewis Hamilton","00:01:35.716"
2023,1119,"Las Vegas Grand Prix",815,"Sergio Pérez","00:01:35.939"
2023,1119,"Las Vegas Grand Prix",832,"Carlos Sainz","00:01:35.984"
2023,1119,"Las Vegas Grand Prix",847,"George Russell","00:01:36.071"
2023,1119,"Las Vegas Grand Prix",4,"Fernando Alonso","00:01:36.559"
2023,1119,"Las Vegas Grand Prix",840,"Lance Stroll","00:01:36.584"
2023,1119,"Las Vegas Grand Prix",839,"Esteban Ocon","00:01:36.637"
2023,1119,"Las Vegas Grand Prix",842,"Pierre Gasly","00:01:36.913"
2023,1119,"Las Vegas Grand Prix",817,"Daniel Ricciardo","00:01:37.108"
2023,1119,"Las Vegas Grand Prix",848,"Alexander Albon","00:01:37.357"
2023,1119,"Las Vegas Grand Prix",855,"Guanyu Zhou","00:01:37.375"
2023,1119,"Las Vegas Grand Prix",825,"Kevin Magnussen","00:01:37.455"
2023,1119,"Las Vegas Grand Prix",822,"Valtteri Bottas","00:01:37.562"
2023,1119,"Las Vegas Grand Prix",807,"Nico Hülkenberg","00:01:37.565"
2023,1119,"Las Vegas Grand Prix",852,"Yuki Tsunoda","00:01:37.587"
2023,1119,"Las Vegas Grand Prix",858,"Logan Sargeant","00:01:37.74"
2023,1119,"Las Vegas Grand Prix",846,"Lando Norris","00:01:59.327"
2023,1120,"Abu Dhabi Grand Prix",830,"Max Verstappen","00:01:26.993"
2023,1120,"Abu Dhabi Grand Prix",815,"Sergio Pérez","00:01:27.493"
2023,1120,"Abu Dhabi Grand Prix",848,"Alexander Albon","00:01:27.845"
